-19.0,-31.0,-3.0,-2.0,-5.0,-11.0,2.0,2.0,14.0,79.0,31.0,-3.0,-1.0,5.0,-7.0,-5.0,-11.0,-2.0,-2.0,0.0,25.0,4.0,1.0,-4.0,20.0,-68.0,-26.0,5.0,23.0,-7.0,15.0,9.0,-17.0,9.0,0.0,-3.0,-26.0,1.0,-10.0,-4.0,3.0,-9.0,2.0,-1.0,-10.0,-9.0,-1.0,0.0,16.0,-3.0,-10.0,0.0,-7.0,7.0,5.0,3.0,-9.0,36.0,19.0,0.0,-2.0,-5.0,-10.0,-5.0,3
-3.0,-2.0,-3.0,-7.0,-2.0,-21.0,13.0,-6.0,-15.0,7.0,10.0,-1.0,16.0,17.0,-15.0,-4.0,7.0,-70.0,-27.0,2.0,9.0,-5.0,-4.0,5.0,1.0,24.0,4.0,0.0,-23.0,14.0,3.0,3.0,0.0,-14.0,-8.0,-3.0,-9.0,-15.0,-5.0,-1.0,-1.0,5.0,3.0,2.0,-5.0,-1.0,10.0,0.0,-6.0,32.0,11.0,-1.0,13.0,6.0,5.0,-5.0,-3.0,-3.0,5.0,-4.0,-6.0,-6.0,19.0,-3.0,3
3.0,1.0,1.0,7.0,-16.0,-3.0,-36.0,4.0,-5.0,29.0,8.0,-9.0,-3.0,13.0,-14.0,-6.0,5.0,-8.0,-2.0,-2.0,13.0,10.0,-3.0,1.0,-8.0,-71.0,-27.0,0.0,-30.0,-9.0,0.0,1.0,2.0,7.0,-3.0,-1.0,26.0,9.0,16.0,2.0,9.0,20.0,-1.0,2.0,0.0,-10.0,3.0,1.0,-11.0,6.0,10.0,-2.0,-7.0,2.0,-5.0,-6.0,3.0,53.0,7.0,-3.0,-4.0,-7.0,-4.0,-2.0,3
-20.0,-56.0,-16.0,-2.0,5.0,0.0,2.0,5.0,10.0,11.0,4.0,1.0,20.0,0.0,0.0,-12.0,24.0,-38.0,-14.0,8.0,48.0,-7.0,14.0,12.0,-22.0,-69.0,-39.0,-7.0,-18.0,14.0,-8.0,1.0,-4.0,-9.0,-5.0,5.0,5.0,4.0,10.0,5.0,-3.0,19.0,6.0,-3.0,-6.0,-5.0,-10.0,-5.0,0.0,15.0,4.0,1.0,10.0,26.0,2.0,-3.0,-5.0,-18.0,2.0,-2.0,-5.0,-16.0,7.0,0.0,3
-7.0,5.0,0.0,0.0,-8.0,-2.0,1.0,-2.0,14.0,1.0,-1.0,0.0,10.0,-3.0,-18.0,-1.0,8.0,34.0,5.0,-4.0,4.0,-6.0,16.0,-2.0,-1.0,-20.0,-11.0,-4.0,-28.0,-9.0,-2.0,2.0,-10.0,-16.0,1.0,0.0,-8.0,-7.0,-13.0,-1.0,-6.0,-19.0,-9.0,1.0,10.0,-2.0,-4.0,-2.0,-1.0,-25.0,-2.0,-4.0,-6.0,-2.0,-1.0,-4.0,9.0,42.0,15.0,-1.0,7.0,2.0,4.0,0.0,3
-10.0,4.0,6.0,-2.0,2.0,-1.0,7.0,-1.0,1.0,38.0,1.0,2.0,-5.0,0.0,0.0,0.0,13.0,-76.0,-16.0,1.0,12.0,8.0,2.0,0.0,1.0,-2.0,-13.0,3.0,-17.0,2.0,-3.0,7.0,-8.0,15.0,8.0,1.0,-4.0,-13.0,0.0,-4.0,0.0,19.0,4.0,0.0,0.0,2.0,2.0,5.0,11.0,59.0,14.0,-1.0,-11.0,-1.0,-7.0,-5.0,3.0,-20.0,3.0,3.0,19.0,-3.0,2.0,1.0,3
6.0,59.0,12.0,-4.0,-3.0,-21.0,0.0,-2.0,-8.0,-102.0,-38.0,-4.0,-45.0,11.0,1.0,4.0,-10.0,19.0,-2.0,0.0,5.0,20.0,-1.0,2.0,6.0,20.0,7.0,0.0,19.0,-12.0,2.0,-5.0,0.0,43.0,4.0,4.0,-8.0,6.0,2.0,2.0,-11.0,-19.0,3.0,-8.0,-19.0,-21.0,6.0,-6.0,-2.0,-8.0,-2.0,2.0,-10.0,-17.0,-15.0,-1.0,5.0,-12.0,-4.0,0.0,4.0,3.0,8.0,0.0,3
-8.0,3.0,12.0,-3.0,3.0,-4.0,-25.0,-4.0,0.0,15.0,-7.0,0.0,10.0,19.0,24.0,1.0,4.0,-70.0,-14.0,-3.0,-3.0,-10.0,-19.0,-5.0,-4.0,3.0,-8.0,1.0,-10.0,2.0,9.0,5.0,-6.0,-2.0,6.0,-5.0,-4.0,-1.0,-1.0,-3.0,7.0,-48.0,-21.0,2.0,16.0,6.0,-1.0,1.0,-6.0,70.0,20.0,-2.0,-16.0,-31.0,2.0,-3.0,-2.0,33.0,16.0,-6.0,3.0,7.0,-6.0,-6.0,3
7.0,-12.0,-11.0,-1.0,-3.0,40.0,8.0,0.0,21.0,-59.0,-19.0,5.0,-12.0,8.0,1.0,7.0,-16.0,9.0,-3.0,-3.0,28.0,-9.0,0.0,-3.0,-15.0,16.0,15.0,1.0,-38.0,-16.0,-4.0,-1.0,11.0,20.0,-21.0,-2.0,-5.0,-4.0,6.0,2.0,-10.0,18.0,13.0,-3.0,12.0,4.0,-12.0,-3.0,2.0,-25.0,-8.0,8.0,-1.0,6.0,-3.0,-3.0,-1.0,-20.0,0.0,2.0,17.0,-4.0,-3.0,-1.0,3
-10.0,6.0,5.0,-2.0,17.0,1.0,6.0,-2.0,-6.0,31.0,9.0,-7.0,-11.0,-5.0,-11.0,-8.0,9.0,-75.0,-26.0,1.0,-19.0,15.0,25.0,7.0,-6.0,23.0,0.0,-4.0,-27.0,-11.0,-14.0,-3.0,-3.0,-30.0,-8.0,3.0,8.0,-14.0,-23.0,0.0,-3.0,50.0,18.0,6.0,12.0,-15.0,-6.0,-3.0,-3.0,53.0,22.0,-6.0,11.0,4.0,-4.0,-5.0,0.0,-65.0,-31.0,-6.0,-29.0,7.0,15.0,0.0,3
