13.0,2.0,-6.0,-11.0,-11.0,4.0,7.0,53.0,-19.0,0.0,6.0,15.0,40.0,21.0,8.0,-15.0,3.0,3.0,-3.0,-25.0,-35.0,-26.0,-22.0,-35.0,-3.0,6.0,11.0,26.0,24.0,-4.0,5.0,11.0,-8.0,-3.0,2.0,-7.0,-6.0,13.0,6.0,-34.0,-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,3
-19.0,0.0,6.0,15.0,40.0,21.0,8.0,-15.0,3.0,3.0,-3.0,-25.0,-35.0,-26.0,-22.0,-35.0,-3.0,6.0,11.0,26.0,24.0,-4.0,5.0,11.0,-8.0,-3.0,2.0,-7.0,-6.0,13.0,6.0,-34.0,-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,3
3.0,3.0,-3.0,-25.0,-35.0,-26.0,-22.0,-35.0,-3.0,6.0,11.0,26.0,24.0,-4.0,5.0,11.0,-8.0,-3.0,2.0,-7.0,-6.0,13.0,6.0,-34.0,-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,3
-3.0,6.0,11.0,26.0,24.0,-4.0,5.0,11.0,-8.0,-3.0,2.0,-7.0,-6.0,13.0,6.0,-34.0,-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,3
-8.0,-3.0,2.0,-7.0,-6.0,13.0,6.0,-34.0,-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,3
-1.0,-6.0,-2.0,-25.0,-50.0,-26.0,3.0,12.0,-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,3
-35.0,4.0,6.0,29.0,70.0,42.0,-4.0,-75.0,15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,3
15.0,1.0,-6.0,-7.0,-7.0,-8.0,9.0,10.0,28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,3
28.0,-2.0,-8.0,-7.0,-28.0,-28.0,3.0,107.0,-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,3
-44.0,13.0,12.0,28.0,69.0,39.0,-25.0,-89.0,0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,3
0.0,-6.0,-4.0,-14.0,-25.0,-3.0,1.0,68.0,-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,3
-48.0,-2.0,5.0,10.0,-22.0,-3.0,12.0,31.0,33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,3
33.0,-5.0,-6.0,-4.0,13.0,-10.0,1.0,33.0,-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,3
-2.0,0.0,4.0,11.0,22.0,-1.0,0.0,-3.0,-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,3
-6.0,-6.0,-4.0,-13.0,-94.0,-5.0,-8.0,-46.0,-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,3
-4.0,-6.0,-13.0,-19.0,-26.0,-23.0,10.0,43.0,-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,3
-21.0,4.0,4.0,-10.0,-13.0,8.0,-29.0,-128.0,12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,3
12.0,-4.0,-5.0,0.0,-19.0,-15.0,4.0,22.0,0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,3
0.0,9.0,9.0,17.0,64.0,8.0,-4.0,-5.0,48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,3
48.0,-1.0,-3.0,10.0,-18.0,18.0,5.0,-31.0,-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,3
-82.0,-14.0,-7.0,-4.0,-20.0,18.0,-18.0,-85.0,20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,3
20.0,6.0,0.0,-16.0,-34.0,-23.0,-12.0,28.0,-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3
-29.0,-2.0,2.0,9.0,1.0,10.0,7.0,6.0,49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,3
49.0,7.0,2.0,-1.0,23.0,9.0,-3.0,13.0,0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,3
0.0,-4.0,5.0,14.0,-22.0,21.0,24.0,55.0,-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,3
-2.0,-1.0,2.0,4.0,-27.0,5.0,10.0,-7.0,16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,3
16.0,6.0,-2.0,8.0,20.0,1.0,-11.0,-7.0,-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,3
-17.0,0.0,-4.0,-35.0,19.0,-13.0,-14.0,-30.0,-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,3
-12.0,-4.0,-5.0,-14.0,-43.0,-28.0,-4.0,-29.0,3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,3
3.0,-9.0,-7.0,-6.0,32.0,-1.0,3.0,28.0,15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,3
15.0,-3.0,0.0,3.0,-21.0,-8.0,1.0,-10.0,-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3
-11.0,-8.0,-5.0,9.0,51.0,-3.0,4.0,34.0,-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,3
-17.0,7.0,12.0,22.0,63.0,-6.0,-16.0,-72.0,-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,3
-5.0,9.0,4.0,5.0,-98.0,0.0,-1.0,14.0,31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,3
31.0,-9.0,-11.0,-6.0,46.0,-7.0,2.0,99.0,-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3
-18.0,4.0,11.0,11.0,26.0,26.0,-2.0,2.0,16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,3
16.0,9.0,1.0,-6.0,39.0,-10.0,-1.0,63.0,-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,3
-39.0,-15.0,-9.0,-4.0,-29.0,-28.0,-2.0,17.0,3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,3
3.0,-5.0,-5.0,-15.0,42.0,9.0,-5.0,-41.0,-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,-3.0,2.0,4.0,21.0,14.0,12.0,-21.0,-84.0,3
-16.0,7.0,6.0,0.0,9.0,-13.0,-22.0,-78.0,17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,-3.0,2.0,4.0,21.0,14.0,12.0,-21.0,-84.0,-16.0,2.0,6.0,-14.0,40.0,-16.0,-12.0,0.0,3
17.0,-21.0,-20.0,-24.0,-22.0,-33.0,12.0,22.0,2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,-3.0,2.0,4.0,21.0,14.0,12.0,-21.0,-84.0,-16.0,2.0,6.0,-14.0,40.0,-16.0,-12.0,0.0,19.0,1.0,-9.0,-11.0,-45.0,-1.0,-3.0,22.0,3
2.0,10.0,1.0,3.0,49.0,19.0,-3.0,9.0,3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,-3.0,2.0,4.0,21.0,14.0,12.0,-21.0,-84.0,-16.0,2.0,6.0,-14.0,40.0,-16.0,-12.0,0.0,19.0,1.0,-9.0,-11.0,-45.0,-1.0,-3.0,22.0,25.0,7.0,0.0,9.0,-54.0,-5.0,5.0,43.0,3
3.0,0.0,-3.0,7.0,-7.0,2.0,-1.0,-26.0,-19.0,-9.0,-5.0,-6.0,10.0,4.0,2.0,8.0,6.0,2.0,8.0,16.0,9.0,17.0,10.0,77.0,-3.0,2.0,4.0,21.0,14.0,12.0,-21.0,-84.0,-16.0,2.0,6.0,-14.0,40.0,-16.0,-12.0,0.0,19.0,1.0,-9.0,-11.0,-45.0,-1.0,-3.0,22.0,25.0,7.0,0.0,9.0,-54.0,-5.0,5.0,43.0,-19.0,-3.0,1.0,-12.0,47.0,6.0,13.0,25.0,3
