-13.0,-5.0,0.0,6.0,1.0,0.0,7.0,24.0,13.0,1.0,-6.0,-15.0,-67.0,-8.0,29.0,98.0,-12.0,3.0,-9.0,4.0,64.0,-30.0,-16.0,28.0,-6.0,3.0,4.0,-7.0,-34.0,-6.0,-5.0,20.0,24.0,6.0,18.0,-7.0,-33.0,0.0,8.0,39.0,-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,0
13.0,1.0,-6.0,-15.0,-67.0,-8.0,29.0,98.0,-12.0,3.0,-9.0,4.0,64.0,-30.0,-16.0,28.0,-6.0,3.0,4.0,-7.0,-34.0,-6.0,-5.0,20.0,24.0,6.0,18.0,-7.0,-33.0,0.0,8.0,39.0,-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,0
-12.0,3.0,-9.0,4.0,64.0,-30.0,-16.0,28.0,-6.0,3.0,4.0,-7.0,-34.0,-6.0,-5.0,20.0,24.0,6.0,18.0,-7.0,-33.0,0.0,8.0,39.0,-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,0
-6.0,3.0,4.0,-7.0,-34.0,-6.0,-5.0,20.0,24.0,6.0,18.0,-7.0,-33.0,0.0,8.0,39.0,-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,0
24.0,6.0,18.0,-7.0,-33.0,0.0,8.0,39.0,-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,0
-47.0,-11.0,-5.0,23.0,110.0,1.0,-14.0,-103.0,11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,-54.0,-3.0,-2.0,-6.0,-56.0,-38.0,-35.0,-113.0,0
11.0,2.0,-29.0,-31.0,-95.0,-14.0,-4.0,55.0,-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,-54.0,-3.0,-2.0,-6.0,-56.0,-38.0,-35.0,-113.0,6.0,-16.0,-23.0,-14.0,-52.0,-20.0,-1.0,6.0,0
-16.0,-1.0,29.0,-8.0,58.0,7.0,-1.0,-46.0,3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,-54.0,-3.0,-2.0,-6.0,-56.0,-38.0,-35.0,-113.0,6.0,-16.0,-23.0,-14.0,-52.0,-20.0,-1.0,6.0,-29.0,-7.0,-12.0,3.0,30.0,-8.0,-13.0,-4.0,0
3.0,-3.0,-3.0,-3.0,41.0,15.0,-6.0,-42.0,-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,-54.0,-3.0,-2.0,-6.0,-56.0,-38.0,-35.0,-113.0,6.0,-16.0,-23.0,-14.0,-52.0,-20.0,-1.0,6.0,-29.0,-7.0,-12.0,3.0,30.0,-8.0,-13.0,-4.0,8.0,23.0,12.0,-2.0,-33.0,9.0,9.0,9.0,0
-5.0,-10.0,-13.0,4.0,69.0,36.0,-11.0,-26.0,5.0,0.0,-3.0,-6.0,-45.0,-19.0,-7.0,-4.0,20.0,1.0,1.0,12.0,24.0,19.0,19.0,58.0,-54.0,-3.0,-2.0,-6.0,-56.0,-38.0,-35.0,-113.0,6.0,-16.0,-23.0,-14.0,-52.0,-20.0,-1.0,6.0,-29.0,-7.0,-12.0,3.0,30.0,-8.0,-13.0,-4.0,8.0,23.0,12.0,-2.0,-33.0,9.0,9.0,9.0,21.0,1.0,1.0,16.0,-45.0,-14.0,44.0,67.0,0
