-2.0,1.0,-2.0,-22.0,-27.0,0.0,-5.0,-5.0,0.0,-2.0,3.0,12.0,51.0,8.0,7.0,1.0,4.0,3.0,-2.0,-27.0,-1.0,24.0,8.0,6.0,3.0,6.0,8.0,17.0,-4.0,-15.0,3.0,0.0,-6.0,-9.0,-11.0,7.0,8.0,-6.0,-2.0,-4.0,-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,2
0.0,-2.0,3.0,12.0,51.0,8.0,7.0,1.0,4.0,3.0,-2.0,-27.0,-1.0,24.0,8.0,6.0,3.0,6.0,8.0,17.0,-4.0,-15.0,3.0,0.0,-6.0,-9.0,-11.0,7.0,8.0,-6.0,-2.0,-4.0,-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,2
4.0,3.0,-2.0,-27.0,-1.0,24.0,8.0,6.0,3.0,6.0,8.0,17.0,-4.0,-15.0,3.0,0.0,-6.0,-9.0,-11.0,7.0,8.0,-6.0,-2.0,-4.0,-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,2
3.0,6.0,8.0,17.0,-4.0,-15.0,3.0,0.0,-6.0,-9.0,-11.0,7.0,8.0,-6.0,-2.0,-4.0,-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,2
-6.0,-9.0,-11.0,7.0,8.0,-6.0,-2.0,-4.0,-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,2
-1.0,-2.0,0.0,-15.0,5.0,1.0,-4.0,-4.0,1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2
1.0,-1.0,-5.0,-5.0,0.0,16.0,1.0,-1.0,2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,2
2.0,3.0,1.0,20.0,1.0,-7.0,-1.0,0.0,4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,2
4.0,5.0,10.0,-3.0,88.0,7.0,6.0,3.0,-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,2
-4.0,-4.0,-9.0,-5.0,-46.0,-3.0,-3.0,-4.0,-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,2
-1.0,-1.0,2.0,7.0,47.0,-4.0,-8.0,-2.0,-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,2
-1.0,-1.0,-1.0,19.0,-27.0,2.0,3.0,2.0,-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2
-4.0,-7.0,-7.0,-13.0,-69.0,0.0,-4.0,-2.0,2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,2
2.0,4.0,6.0,-3.0,12.0,-5.0,-3.0,-1.0,-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,2
-3.0,-6.0,-12.0,-37.0,-15.0,-8.0,-2.0,-3.0,4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,2
4.0,6.0,14.0,22.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,2
0.0,3.0,2.0,-5.0,-51.0,-20.0,3.0,4.0,-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,-7.0,-11.0,-11.0,-5.0,-59.0,-14.0,-11.0,-10.0,2
-4.0,-8.0,-7.0,9.0,-44.0,-1.0,-7.0,-4.0,-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,-7.0,-11.0,-11.0,-5.0,-59.0,-14.0,-11.0,-10.0,-3.0,-4.0,-8.0,9.0,80.0,5.0,-5.0,1.0,2
-7.0,-8.0,-12.0,-4.0,-11.0,12.0,-6.0,-6.0,2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,-7.0,-11.0,-11.0,-5.0,-59.0,-14.0,-11.0,-10.0,-3.0,-4.0,-8.0,9.0,80.0,5.0,-5.0,1.0,1.0,4.0,3.0,-15.0,-25.0,1.0,7.0,4.0,2
2.0,4.0,0.0,-15.0,6.0,-13.0,-1.0,-1.0,11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,-7.0,-11.0,-11.0,-5.0,-59.0,-14.0,-11.0,-10.0,-3.0,-4.0,-8.0,9.0,80.0,5.0,-5.0,1.0,1.0,4.0,3.0,-15.0,-25.0,1.0,7.0,4.0,0.0,0.0,2.0,-4.0,14.0,-3.0,-2.0,-2.0,2
11.0,15.0,21.0,-1.0,46.0,30.0,21.0,12.0,-9.0,-13.0,-19.0,1.0,62.0,-41.0,-19.0,-10.0,1.0,3.0,7.0,-14.0,-67.0,-48.0,-10.0,-1.0,-7.0,-11.0,-11.0,-5.0,-59.0,-14.0,-11.0,-10.0,-3.0,-4.0,-8.0,9.0,80.0,5.0,-5.0,1.0,1.0,4.0,3.0,-15.0,-25.0,1.0,7.0,4.0,0.0,0.0,2.0,-4.0,14.0,-3.0,-2.0,-2.0,-13.0,-17.0,-26.0,-13.0,-39.0,-61.0,-29.0,-12.0,2
